time,participant,order,category,utterance
0:06:37,participant21,2,0,ぽいして
0:06:44,participant21,2,0,かけるこっちよこっちこっちこっち
0:06:46,participant21,2,0,ぽいっ
0:06:47,participant21,2,0,かけるこっちこっちこっちこっち
0:06:50,participant21,2,0,こっち
0:06:51,participant21,2,0,はい、ポイして
0:06:54,participant21,2,1,ほらこれする？
0:06:57,participant21,2,1,これする？
0:07:00,participant21,2,0,ワンワンワンワン
0:07:01,participant21,2,0,ワンワン
0:07:03,participant21,2,0,ワンワンワンワン
0:07:05,participant21,2,0,ワン
0:07:06,participant21,2,0,ワン
0:07:07,participant21,2,0,ワン
0:07:09,participant21,2,0,違うよ、こっち
0:07:11,participant21,2,0,こっちこっち
0:07:15,participant21,2,0,うん
0:07:19,participant21,2,0,うん
0:07:21,participant21,2,0,これ何だ
0:07:27,participant21,2,0,イチャイチャイチャイチャ
0:07:28,participant21,2,0,違う
0:07:29,participant21,2,0,こっちこっちこっち
0:07:31,participant21,2,0,ほらこっちこっち
0:07:32,participant21,2,0,こっちおいで
0:07:32,participant21,2,0,ぽいっ
0:07:35,participant21,2,0,は？
0:07:42,participant21,2,0,はーん？
0:07:52,participant21,2,0,ぽいっ
0:07:58,participant21,2,0,はい違う違う違うこっちこっち
0:08:01,participant21,2,0,ぽいっ
0:08:13,participant21,2,0,かけるくーんかけるくーん
0:08:16,participant21,2,0,ばあ
0:08:19,participant21,2,0,かけるくーん
0:08:21,participant21,2,0,かけるくーん
0:08:22,participant21,2,0,はいかけるくん、それこっち
0:08:24,participant21,2,0,ちがうこっち
0:08:25,participant21,2,0,GO
0:08:48,participant21,2,1,これ？
0:09:05,participant21,2,0,こんにちは
0:09:07,participant21,2,0,あばばばばばば
0:09:09,participant21,2,0,はいちょちょちょちょちょ
0:09:10,participant21,2,0,ほちょちょちょちょちょちょ
0:09:13,participant21,2,0,おちょちょちょ
0:09:19,participant21,2,0,にょにょにょにょにょにょにょにょ
0:09:31,participant21,2,0,あ
0:09:33,participant21,2,0,わ
0:09:34,participant21,2,0,わん
0:09:38,participant21,2,0,ワンワン
0:09:40,participant21,2,0,ワン
0:09:50,participant21,2,0,ワンワン
0:09:51,participant21,2,0,ワンワン
0:09:53,participant21,2,0,ワンワン
0:00:03,participant22,1,0,え
0:00:04,participant22,1,0,はい、ありがと
0:00:06,participant22,1,0,えー
0:00:08,participant22,1,0,ね
0:00:09,participant22,1,0,はい
0:00:11,participant22,1,0,はい、どうぞ
0:00:16,participant22,1,0,うん
0:00:18,participant22,1,0,うん
0:00:26,participant22,1,0,うん
0:00:28,participant22,1,0,ありがと
0:00:36,participant22,1,0,うん、キリン
0:01:12,participant22,1,0,中入ってるでこれこれ
0:01:26,participant22,1,0,うん
0:01:27,participant22,1,0,アンパンマンや
0:01:41,participant22,1,0,うん
0:01:42,participant22,1,0,これは？
0:01:57,participant22,1,0,いっちゃんそれこっち
0:02:03,participant22,1,0,あ、出てきた出てきた
0:02:09,participant22,1,0,ブーブー
0:02:11,participant22,1,0,なんかついてるやんこれほら
0:02:12,participant22,1,0,パクパクパクパクパクパクパクパク
0:02:15,participant22,1,0,どうぞーしてどうぞー
0:02:21,participant22,1,0,うん
0:02:22,participant22,1,1,はい、くれんの、ありがとう
0:02:25,participant22,1,0,パクパクパクパクパクパクパクパク
0:02:30,participant22,1,0,ん
0:02:31,participant22,1,0,パクっ
0:02:36,participant22,1,0,はい
0:02:50,participant22,1,0,うん
0:03:03,participant22,1,0,パクパク
0:03:05,participant22,1,0,うん
0:03:10,participant22,1,0,あ、これ
0:03:16,participant22,1,0,はっ
0:03:27,participant22,1,0,あ
0:03:30,participant22,1,0,え
0:03:46,participant22,1,0,うん
0:03:58,participant22,1,0,カっ
0:04:12,participant22,1,0,ここじゃない？
0:04:13,participant22,1,0,ここここ
0:04:16,participant22,1,0,カチャ
0:04:18,participant22,1,0,ハッ
0:04:24,participant22,1,0,ハッ
0:04:34,participant22,1,0,ほら、バイキンマン出てきた
0:04:40,participant22,1,0,なになに
0:04:41,participant22,1,0,なに
0:04:43,participant22,1,0,なになになに
0:04:46,participant22,1,0,ん～～
0:04:53,participant22,1,0,なにするん
0:05:09,participant22,1,0,フ～
0:05:23,participant22,1,0,何する？
0:05:28,participant22,1,0,何するいっちゃん
0:05:30,participant22,1,0,なにする
0:05:35,participant22,1,0,うん
0:05:37,participant22,1,0,これ？
0:05:41,participant22,1,0,はい
0:05:49,participant22,1,0,ちゅんちゅん
0:05:50,participant22,1,0,ちゅんちゅんちゅん
0:05:52,participant22,1,0,ぐにゅぐにゅぐにゅぐにゅ
0:05:55,participant22,1,0,ぐちゅぐちゅぐしぐしぐし
0:05:57,participant22,1,0,ちょこちょこちょこちょこちょこちょこ
0:06:03,participant22,1,0,うん
0:06:08,participant22,1,0,鳴いた鳴いた
0:06:13,participant22,1,0,どこいくん
0:06:29,participant22,1,0,ん
0:06:30,participant22,1,1,これ好きなん？
0:06:37,participant22,1,0,ん
0:06:42,participant22,1,0,これも鳴くやんほらひーちゃん
0:06:45,participant22,1,0,いやそれ三つもつけられへんけど
0:07:06,participant22,1,0,はい
0:07:07,participant22,1,0,パクパクパクパクパクパクパクパク
0:07:10,participant22,1,0,パクパクパクパクパクパクパク
0:07:12,participant22,1,0,パク
0:07:24,participant22,1,0,パク
0:07:29,participant22,1,0,うん
0:07:37,participant22,1,0,うん
0:07:44,participant22,1,0,はい、ありがとうございまーす
0:07:48,participant22,1,0,はい
0:07:49,participant22,1,0,ひーちゃんどうぞー
0:07:53,participant22,1,0,うん
0:07:59,participant22,1,0,うん
0:08:10,participant22,1,0,はい
0:08:12,participant22,1,0,パクパクパクパク
0:08:23,participant22,1,0,パクパクパクパクパクパク
0:08:26,participant22,1,0,ん、おいしーって
0:08:29,participant22,1,0,パクパクパクパク
0:08:35,participant22,1,0,はい、パクパクパクパク
0:08:38,participant22,1,0,パクパクパク
0:08:39,participant22,1,0,ん、ありがとう
0:08:58,participant22,1,0,んー？
0:09:08,participant22,1,0,たいどうか(?)
0:09:08,participant22,1,0,ここ押して
0:09:11,participant22,1,0,え、終わり？
0:09:17,participant22,1,0,ん
0:09:19,participant22,1,0,はい、ありがとー
0:09:24,participant22,1,0,ん？
0:09:41,participant22,1,0,はい、はい
0:09:44,participant22,1,0,ワンワンワンワンワン
0:09:47,participant22,1,0,ワン
0:09:48,participant22,1,0,えー？
0:00:11,participant22,2,0,入った
0:00:27,participant22,2,0,ないねー
0:00:30,participant22,2,0,うん
0:00:34,participant22,2,0,取れたー？
0:00:43,participant22,2,0,ないねえ
0:00:47,participant22,2,0,あ
0:00:48,participant22,2,0,はい
0:00:50,participant22,2,0,ここじゃないここ
0:00:59,participant22,2,0,まっしゅぐ
0:01:02,participant22,2,0,そっからは無理やろ
0:01:13,participant22,2,0,ねい
0:01:15,participant22,2,1,ないないしてくれたん
0:01:20,participant22,2,0,どやった？ここまで
0:01:33,participant22,2,0,できたん
0:01:48,participant22,2,0,んん？
0:01:50,participant22,2,0,んん？
0:01:51,participant22,2,1,それが気になんの
0:01:54,participant22,2,1,好きやな
0:01:56,participant22,2,0,はい
0:02:07,participant22,2,0,はい
0:02:08,participant22,2,0,ありがとう
0:02:11,participant22,2,0,どうぞ
0:02:48,participant22,2,0,うん
0:02:54,participant22,2,0,うん
0:03:23,participant22,2,0,来た来た来たー
0:03:26,participant22,2,0,い？
0:03:31,participant22,2,0,うん
0:03:46,participant22,2,1,好きやなーこれ
0:03:57,participant22,2,0,うん
0:04:05,participant22,2,0,ひーちゃんこっち来て
0:04:17,participant22,2,0,こっちきてくださーい
0:04:21,participant22,2,0,うん
0:05:07,participant22,2,0,またなんや
0:05:24,participant22,2,0,わ、ないないしてくれた
0:05:27,participant22,2,0,ひーちゃんこれも
0:05:29,participant22,2,0,ないない
0:05:33,participant22,2,0,はい上手～上手～
0:05:37,participant22,2,0,はい、きりんさんないない
0:05:45,participant22,2,0,上手～
0:05:48,participant22,2,0,はい
0:05:52,participant22,2,0,持てるかなー
0:05:53,participant22,2,0,持てへんか
0:05:55,participant22,2,0,ん
0:05:57,participant22,2,0,ないないしてきてないない
0:06:00,participant22,2,0,ないないしてきて
0:06:15,participant22,2,0,ないない
0:06:25,participant22,2,0,んー？
0:06:27,participant22,2,0,うん
0:06:37,participant22,2,0,うん
0:06:47,participant22,2,0,うん
0:06:47,participant22,2,0,はい上手～～～～
0:07:15,participant22,2,0,ん
0:07:34,participant22,2,0,ちゃいた(?)
0:07:36,participant22,2,0,はい、ありがとう
0:07:39,participant22,2,0,はい、ありがとう
0:07:43,participant22,2,0,はい
0:07:44,participant22,2,0,はい、ありがと
0:07:47,participant22,2,0,はい
0:07:57,participant22,2,0,うん
0:08:05,participant22,2,0,ん
0:08:07,participant22,2,0,はい
0:09:15,participant22,2,0,あ、できたできたー
0:09:38,participant22,2,0,うん
0:00:00,participant23,1,0,どれ
0:00:03,participant23,1,0,よいしょ
0:00:05,participant23,1,0,なんか音鳴んのかなこれ
0:00:08,participant23,1,0,いろいろ触ってごらん
0:00:10,participant23,1,0,ほらアンパンマンアンパン
0:00:12,participant23,1,0,おーでてきたよ
0:00:15,participant23,1,0,どうやってやったん今の
0:00:18,participant23,1,0,もっかいやってもっかい
0:00:20,participant23,1,0,アンパンマンばいばーい
0:00:22,participant23,1,0,バイバ
0:00:23,participant23,1,0,おっメロンパンナちゃんも出てきた
0:00:25,participant23,1,0,どうやったいまの
0:00:28,participant23,1,0,あら
0:00:29,participant23,1,0,いっぱい出てきた
0:00:30,participant23,1,0,他は？
0:00:31,participant23,1,0,他二人は？
0:00:33,participant23,1,0,それは？
0:00:34,participant23,1,0,バイキンマンは？
0:00:37,participant23,1,0,あ、さよならー
0:00:39,participant23,1,0,あーいでいでいでー
0:00:41,participant23,1,0,いってー
0:00:42,participant23,1,0,いたーい
0:00:44,participant23,1,0,もっと優しくしてください
0:00:48,participant23,1,0,もっと優しくしてください
0:00:53,participant23,1,0,で、どうやって遊ぶの？
0:00:58,participant23,1,0,うん
0:00:58,participant23,1,0,うん、どうやって遊ぶの
0:01:01,participant23,1,0,どうやって遊ぶのかなこれは
0:01:04,participant23,1,0,んー？
0:01:06,participant23,1,0,どうやって遊ぶんですかこれは
0:01:09,participant23,1,0,あ、投げちゃった
0:01:11,participant23,1,0,もう一回取って？
0:01:13,participant23,1,0,うん
0:01:15,participant23,1,0,どうやって遊ぶん
0:01:17,participant23,1,0,うん、うん
0:01:19,participant23,1,0,どうやって遊ぶの
0:01:20,participant23,1,0,見して見して
0:01:22,participant23,1,0,うん、教えて
0:01:24,participant23,1,0,どうやってやんのそれ
0:01:26,participant23,1,0,持っておしまい？
0:01:29,participant23,1,0,あー
0:01:31,participant23,1,0,咥えるんじゃないんじゃないの
0:01:34,participant23,1,0,おーこれってい
0:01:36,participant23,1,0,ちっ
0:01:40,participant23,1,0,しゅっ
0:01:41,participant23,1,0,あ、ラケットはそうじゃないでしょ
0:01:45,participant23,1,0,しゅっ
0:01:50,participant23,1,0,ドキンちゃんとバイキンマンはどうやって出すの？
0:01:53,participant23,1,0,あ、こらこら乱暴しない
0:02:04,participant23,1,0,あららら
0:02:05,participant23,1,0,あらららら
0:02:06,participant23,1,0,なんかすごいよこれ
0:02:08,participant23,1,0,あ～～
0:02:12,participant23,1,0,持ってごらんこれ、はい
0:02:16,participant23,1,0,これ置いて？
0:02:22,participant23,1,0,どうやって遊ぶの
0:02:24,participant23,1,0,どうやって遊ぶのかなこれは
0:02:28,participant23,1,0,ありゃ
0:02:29,participant23,1,0,脱線しちゃった
0:02:32,participant23,1,0,ここ置いてごらん、はい
0:02:39,participant23,1,0,いっぱい取れた
0:02:41,participant23,1,0,いっぱい取りちゃった
0:02:45,participant23,1,1,不思議ね
0:02:48,participant23,1,1,不思議ですね
0:02:54,participant23,1,0,あ、食べない食べない
0:03:00,participant23,1,0,どうやってバイバイするの
0:03:02,participant23,1,0,そこ掴んだら痛いよ
0:03:13,participant23,1,0,どうやってするの
0:03:18,participant23,1,0,ぷっぷーいっぱいぷっぷー
0:03:21,participant23,1,0,ぷっぷー
0:03:23,participant23,1,0,ぷぷっぷー
0:03:25,participant23,1,0,ぷっぷぷっぷー
0:03:28,participant23,1,0,ぷっぷー
0:03:34,participant23,1,0,ぷっぷー
0:03:46,participant23,1,0,ぷっぷぷっぷー
0:03:48,participant23,1,0,いて、引かれたー
0:03:50,participant23,1,0,痛い痛い
0:03:51,participant23,1,0,んー？
0:03:52,participant23,1,0,いていてー
0:03:54,participant23,1,0,んー
0:03:56,participant23,1,0,ぎ
0:03:57,participant23,1,0,あいて、いていていてー
0:03:59,participant23,1,0,いたーい
0:04:00,participant23,1,0,叩かれたー
0:04:02,participant23,1,0,痛い痛いいたーい
0:04:06,participant23,1,0,あーばいバーイ
0:04:08,participant23,1,0,ばいばーい
0:04:10,participant23,1,0,これ乗っけてごらん
0:04:11,participant23,1,0,あーあどっか行っちゃった
0:04:14,participant23,1,0,どっかいっちゃったよ
0:04:16,participant23,1,0,ん？
0:04:20,participant23,1,0,あーあーあーあー
0:04:22,participant23,1,0,それは食べ物じゃありません
0:04:24,participant23,1,0,車車よく見てごらん
0:04:26,participant23,1,0,かぶってたら降ってくるよ
0:04:28,participant23,1,0,はんだー
0:04:28,participant23,1,0,飽きた
0:04:30,participant23,1,0,さあ取れますか
0:04:35,participant23,1,0,ほら来た
0:04:37,participant23,1,0,はいもう一回
0:04:43,participant23,1,0,いっぱい来ちゃった
0:04:51,participant23,1,0,これ取ってどうやって遊ぶの
0:04:54,participant23,1,0,どうやって遊ぶの
0:04:57,participant23,1,0,あー投げちゃったー
0:04:59,participant23,1,0,いていてー
0:05:00,participant23,1,0,乱暴されたいていて
0:05:05,participant23,1,0,あーあ行っちゃったよ
0:05:13,participant23,1,0,しゅっ
0:05:17,participant23,1,0,うんよ
0:05:25,participant23,1,0,あーいてーいていてー
0:05:27,participant23,1,0,投げないでー
0:05:28,participant23,1,0,投げないでよー
0:05:31,participant23,1,0,投げないでよ
0:05:33,participant23,1,0,おえ
0:05:33,participant23,1,0,わー
0:05:34,participant23,1,0,うえ
0:05:37,participant23,1,0,やー
0:05:37,participant23,1,0,こんにちは
0:05:40,participant23,1,0,んー？
0:05:42,participant23,1,0,むっ
0:05:42,participant23,1,0,取れるかな
0:05:44,participant23,1,0,んーーー
0:05:47,participant23,1,0,ん－ー
0:05:49,participant23,1,0,あー落ちちゃった
0:05:52,participant23,1,0,この車どうやって遊ぶの？
0:05:56,participant23,1,0,いていて
0:05:58,participant23,1,0,いたいいたいいで
0:06:02,participant23,1,0,よっ
0:06:04,participant23,1,0,止めれますかー
0:06:06,participant23,1,0,止めてごらんこれ
0:06:10,participant23,1,0,出発
0:06:11,participant23,1,0,しゅっぱーつ
0:06:13,participant23,1,0,こっちも出発
0:06:18,participant23,1,0,ぴろってできた
0:06:19,participant23,1,0,あー渋滞渋滞
0:06:27,participant23,1,0,もうすこっち置いてごらん
0:06:28,participant23,1,0,あーあーあー
0:06:29,participant23,1,0,うえあー
0:06:30,participant23,1,0,あーあー痛い痛い痛い
0:06:33,participant23,1,0,これ上置いてごらん
0:06:37,participant23,1,0,やー
0:06:38,participant23,1,0,いていていてー
0:06:39,participant23,1,0,いていていてー
0:06:47,participant23,1,0,？？？
0:06:50,participant23,1,0,むーってふけよまた
0:06:52,participant23,1,0,どっかいっちゃった
0:06:56,participant23,1,0,こっちよこっち
0:06:56,participant23,1,0,これなにこれ
0:06:58,participant23,1,0,なんか出てきたよ
0:07:02,participant23,1,0,何だこれ
0:07:05,participant23,1,0,なんだ
0:07:10,participant23,1,0,あーそれ食べない食べない
0:07:12,participant23,1,0,食べ物じゃないよ
0:07:15,participant23,1,0,ふりふりしてごらん
0:07:16,participant23,1,0,ふりふり
0:07:16,participant23,1,0,ふりふり
0:07:19,participant23,1,0,フリフリ
0:07:22,participant23,1,0,いてー
0:07:23,participant23,1,0,目玉つぶさないで
0:07:26,participant23,1,0,いたいいたい
0:07:29,participant23,1,0,うんあーそれ食べ物じゃありません
0:07:32,participant23,1,0,あいてー
0:07:33,participant23,1,0,いたいいたい
0:07:36,participant23,1,0,ウエー痛い
0:07:36,participant23,1,0,いてえー
0:07:38,participant23,1,0,わー取ってやる取ってやるー
0:07:42,participant23,1,0,え～へへこんにちは
0:07:46,participant23,1,0,んー？
0:07:47,participant23,1,0,お
0:07:50,participant23,1,0,うんうん
0:07:51,participant23,1,0,ブーブー
0:07:53,participant23,1,0,ブーブー
0:07:54,participant23,1,0,あら
0:08:04,participant23,1,0,あら気づかれた
0:08:06,participant23,1,0,んーそうだね
0:08:09,participant23,1,0,ぷっぷぷっぷ
0:08:12,participant23,1,0,あれ
0:08:14,participant23,1,0,あれ
0:08:15,participant23,1,0,あーあーこんにちはそうですー
0:08:19,participant23,1,0,あーあーあーそれは危ないよ
0:08:22,participant23,1,0,あ、
0:08:22,participant23,1,0,あー倒れちゃった
0:08:25,participant23,1,0,あー破壊されたー
0:08:27,participant23,1,0,あーあ倒れちゃった
0:08:35,participant23,1,0,どうなってんのかなあ
0:08:37,participant23,1,0,これ何で車落っこっちんの
0:08:42,participant23,1,0,うん
0:08:43,participant23,1,0,ばあ
0:08:45,participant23,1,0,ボールあっちあるよ
0:08:47,participant23,1,0,うんうん
0:08:48,participant23,1,0,こっち戻ってきてこっち
0:08:49,participant23,1,0,あい、こっち戻っきてくださーい
0:08:53,participant23,1,0,ぱっぱぱっぱっぱ
0:08:56,participant23,1,0,あい、こっち戻ってきてください
0:08:59,participant23,1,0,だっだっだ
0:09:09,participant23,1,0,ぴぷぴぷぴ
0:09:12,participant23,1,0,ねえこれちょっともう一回立て直すわよ
0:09:16,participant23,1,0,うーん
0:09:17,participant23,1,0,車ブーブできないよ
0:09:20,participant23,1,0,はいいっぱい遊んで下さいはい
0:09:23,participant23,1,0,はい車置いて
0:09:24,participant23,1,0,はいブーン
0:09:29,participant23,1,0,はいこれも
0:09:36,participant23,1,0,すごいね
0:09:38,participant23,1,0,どうやって落ちてくるのこれ
0:09:40,participant23,1,0,ん？
0:09:46,participant23,1,1,他がいい？
0:09:48,participant23,1,0,やってみな一台どれかで
0:09:52,participant23,1,0,うん
0:09:55,participant23,1,0,うーんブッブッブー
0:09:57,participant23,1,0,あらどこ行くんですか
0:10:00,participant23,1,0,うん
0:00:00,participant23,2,0,うーん
0:00:01,participant23,2,0,どこ行くのー
0:00:03,participant23,2,0,どこ行くのー
0:00:06,participant23,2,0,どこ行くの
0:00:09,participant23,2,0,どこ行くの
0:00:11,participant23,2,0,あらよだれが出てき
0:00:12,participant23,2,0,いひひよだれが
0:00:14,participant23,2,0,うん
0:00:15,participant23,2,0,ちゃちゃ
0:00:20,participant23,2,0,あれ
0:00:22,participant23,2,0,あれれれ
0:00:26,participant23,2,0,どれブーブーするの
0:00:30,participant23,2,0,んー
0:00:31,participant23,2,0,んー
0:00:31,participant23,2,0,どこ行くのかなー
0:00:33,participant23,2,0,はーい
0:00:35,participant23,2,0,こっちおもちゃあるよ
0:00:46,participant23,2,0,うーん
0:00:47,participant23,2,0,パパ今いない
0:01:09,participant23,2,0,さあどうやるのかなこれは
0:01:12,participant23,2,1,いろいろ考えて
0:01:15,participant23,2,0,どこでもいいのかもね
0:01:18,participant23,2,0,お、車いっぱい来たよ
0:01:21,participant23,2,0,渋滞渋滞
0:01:28,participant23,2,0,うんこっちもやっといでこっち
0:01:31,participant23,2,0,呼んでるよ
0:01:32,participant23,2,0,こっちきてくださーい
0:01:34,participant23,2,0,こっちに来てくださーい
0:01:38,participant23,2,0,んー
0:01:38,participant23,2,0,あいてー
0:01:39,participant23,2,0,あー倒れたじゃーん
0:01:42,participant23,2,0,いで
0:01:44,participant23,2,0,いで
0:01:47,participant23,2,0,いたいいたいいたい
0:01:49,participant23,2,0,あーあ破壊しちゃった
0:01:51,participant23,2,0,もう車行きません
0:01:55,participant23,2,0,これそうやって遊ぶの？
0:01:59,participant23,2,0,ん－
0:01:59,participant23,2,0,あー足潰れるよ
0:02:01,participant23,2,0,いたいいたい
0:02:03,participant23,2,0,あー倒れちゃった車バイバーイ
0:02:08,participant23,2,0,車バイバーイ
0:02:11,participant23,2,0,うーん
0:02:13,participant23,2,0,次何
0:02:13,participant23,2,0,次なーに
0:02:15,participant23,2,0,んー？
0:02:16,participant23,2,0,次なにー
0:02:18,participant23,2,0,あらっ
0:02:19,participant23,2,0,あらだあれこれ
0:02:27,participant23,2,0,うあうあうあうあ
0:02:29,participant23,2,0,誰だこれ
0:02:32,participant23,2,0,ん－
0:02:34,participant23,2,0,んー
0:02:35,participant23,2,0,いろいろ動かして
0:02:36,participant23,2,0,いろいろ動かしてこれ
0:02:44,participant23,2,0,ないのそれ
0:02:49,participant23,2,0,犬やんの？
0:02:51,participant23,2,0,どうやんのそれ
0:02:53,participant23,2,0,いで
0:02:54,participant23,2,0,いて
0:02:55,participant23,2,0,おー上手じゃん
0:02:56,participant23,2,0,パチパチパチパチ
0:02:59,participant23,2,0,もう一回やってもっかい
0:03:00,participant23,2,0,もっかいやって
0:03:01,participant23,2,0,あーそれ食べない食べない
0:03:03,participant23,2,0,もっかいやってもう一回
0:03:05,participant23,2,0,パチパチくるくる
0:03:08,participant23,2,0,これ食べない食べない
0:03:10,participant23,2,0,くるくる
0:03:11,participant23,2,0,いて
0:03:14,participant23,2,0,そうそうそう
0:03:15,participant23,2,0,からからから
0:03:17,participant23,2,0,からからからから
0:03:19,participant23,2,0,くるくるやってごらん
0:03:22,participant23,2,0,うーん
0:03:24,participant23,2,0,あーあ、ばいばい
0:03:25,participant23,2,0,ばいばいばいばーい
0:03:28,participant23,2,0,あ、ちょっと
0:03:29,participant23,2,0,ばいばーい
0:03:30,participant23,2,0,誰ですか？
0:03:32,participant23,2,0,あーばいばいばいばーい
0:03:35,participant23,2,0,ばいばーい
0:03:37,participant23,2,0,ばいばい
0:03:39,participant23,2,0,あれ
0:03:41,participant23,2,0,だあれこれ
0:03:43,participant23,2,0,うん
0:03:44,participant23,2,0,あーばいバイ
0:03:45,participant23,2,0,はいはーい
0:03:47,participant23,2,0,どうですか
0:03:49,participant23,2,0,んー？
0:03:51,participant23,2,0,なあに
0:03:52,participant23,2,1,タッチするの？
0:03:55,participant23,2,0,よいしょ
0:03:57,participant23,2,0,ブーブーやブーブー
0:03:59,participant23,2,0,うーん
0:04:00,participant23,2,0,ぶっぶーはこれじゃ
0:04:02,participant23,2,0,なにやんの
0:04:03,participant23,2,0,んー？
0:04:05,participant23,2,0,ん－おうちと違うね
0:04:07,participant23,2,0,あら、タッチできますか
0:04:10,participant23,2,0,はい
0:04:10,participant23,2,0,お、こっちにきたん
0:04:17,participant23,2,0,うわあ
0:04:20,participant23,2,0,はい
0:04:21,participant23,2,0,たったかたったたー
0:04:26,participant23,2,0,ゆんゆんゆ
0:04:36,participant23,2,0,あいでいでいてー
0:04:37,participant23,2,0,あー天道虫かわいそう
0:04:40,participant23,2,0,またいずみくんに叩かれた
0:04:43,participant23,2,0,いて
0:04:44,participant23,2,0,痛い痛い
0:04:47,participant23,2,0,痛い痛い
0:04:51,participant23,2,0,もっとなんしてくてく
0:04:54,participant23,2,0,あ、なんか食べてるね
0:04:55,participant23,2,0,こらこらこらこら
0:04:57,participant23,2,0,こら
0:04:58,participant23,2,0,食べ物じゃありませんよ
0:05:02,participant23,2,0,食べませんよそれは
0:05:04,participant23,2,0,あ、こら
0:05:06,participant23,2,0,そうじゃないクチクチチクチク
0:05:09,participant23,2,0,うん、逆逆
0:05:12,participant23,2,0,あーいていて
0:05:13,participant23,2,0,わー食べられちゃったかわいそう
0:05:17,participant23,2,0,こらっ
0:05:17,participant23,2,0,おらっ
0:05:18,participant23,2,0,うわうわわわわわ
0:05:21,participant23,2,0,わわわわ
0:05:24,participant23,2,0,おりゃおりゃおりゃ
0:05:31,participant23,2,0,うーん
0:05:31,participant23,2,0,わわ
0:05:33,participant23,2,0,いて
0:05:34,participant23,2,0,やめろー
0:05:35,participant23,2,0,友達をいじめないでー
0:05:37,participant23,2,0,うーーーーーーん
0:05:40,participant23,2,0,うわー
0:05:42,participant23,2,0,無理無理
0:05:43,participant23,2,0,こっちやこっち
0:05:45,participant23,2,1,これは？
0:05:45,participant23,2,1,さっきまでずっと遊んでたのにもう飽きた？
0:05:49,participant23,2,1,もう飽きたの？
0:05:50,participant23,2,0,見て見なよほら
0:05:51,participant23,2,0,ブーブっブブブーぶっぶぶっぶぶー
0:05:55,participant23,2,0,ぶっぶぶぶっぶっぶー
0:05:59,participant23,2,0,ほら
0:06:01,participant23,2,0,ほらまた復活したよ
0:06:03,participant23,2,0,やってごらん
0:06:08,participant23,2,0,いっぱい来るよほら
0:06:09,participant23,2,0,はい、いてて
0:06:11,participant23,2,0,前にいっぱいきまーす行ってきます
0:06:20,participant23,2,0,いっぱいくるよいっぱい
0:06:22,participant23,2,0,あい
0:06:25,participant23,2,0,とめてください
0:06:26,participant23,2,0,止めてくださーい
0:06:31,participant23,2,0,これやんな
0:06:32,participant23,2,0,ぶっぶー
0:06:34,participant23,2,0,ぶっぶー
0:06:34,participant23,2,0,いで
0:06:36,participant23,2,0,ぶっぶっぶ
0:06:38,participant23,2,0,ぷっぷくぷ
0:06:40,participant23,2,0,いけ
0:06:41,participant23,2,0,あららなんですか
0:06:43,participant23,2,0,あーあーあーあいあいあい
0:06:44,participant23,2,0,あー
0:06:45,participant23,2,0,こっちよこっち
0:06:47,participant23,2,0,うーんうー
0:06:49,participant23,2,0,これは？
0:06:50,participant23,2,0,さっきから全然遊んでないよこれは
0:06:52,participant23,2,0,うんうーん
0:06:56,participant23,2,0,よいしょ
0:06:58,participant23,2,0,あら上手にタッチしてる人がいるよ
0:07:00,participant23,2,0,誰ですかそれは
0:07:02,participant23,2,0,あれ上手にタッチしてる人がいるよ
0:07:05,participant23,2,0,んーん－ん－
0:07:06,participant23,2,0,はいふん
0:07:08,participant23,2,0,あ、あーー
0:07:09,participant23,2,0,いていていて
0:07:13,participant23,2,0,うん
0:07:14,participant23,2,0,これは？
0:07:15,participant23,2,0,ねえねえ犬これどうやって遊ぶの？
0:07:17,participant23,2,0,あータッチタッチ
0:07:19,participant23,2,0,これどうやって遊ぶのこれ
0:07:21,participant23,2,0,プるるるプー
0:07:23,participant23,2,0,どうやって遊ぶんこれ
0:07:25,participant23,2,0,タッチしてご覧
0:07:27,participant23,2,0,よいしょはい座ってみてください
0:07:30,participant23,2,0,カメラだけそっちね
0:07:32,participant23,2,0,よいしょ
0:07:32,participant23,2,0,はいこっち
0:07:33,participant23,2,0,はいはいはいはい
0:07:35,participant23,2,0,んーんー
0:07:37,participant23,2,0,どうやって遊ぶのこれは
0:07:41,participant23,2,0,どうやって遊ぶんですか
0:07:44,participant23,2,0,これは？
0:07:47,participant23,2,0,コロコロコロコロ
0:07:48,participant23,2,0,コロコロコロコロ
0:07:50,participant23,2,0,おーそれいじっていじって
0:07:52,participant23,2,0,コロコロコロ
0:07:53,participant23,2,0,ほらドンドン渋滞するよ
0:07:55,participant23,2,0,コロコロコロコロコロコロ
0:07:58,participant23,2,0,コロコロコロコロコロ
0:08:02,participant23,2,0,なんまたピアノ弾いてんだ
0:08:05,participant23,2,0,コロコロコロコロ
0:08:08,participant23,2,0,コーロコロコロ
0:08:11,participant23,2,0,ばいばーい
0:08:11,participant23,2,0,いていて
0:08:13,participant23,2,0,すみません
0:08:16,participant23,2,0,もっと飛ばしてもっと
0:08:18,participant23,2,0,ぴゅーって
0:08:20,participant23,2,0,ぴゅー
0:08:23,participant23,2,0,ぴゅー
0:08:25,participant23,2,0,コロコロコロー
0:08:29,participant23,2,0,コロコロコロコロコロコロコロ
0:08:34,participant23,2,0,よいしょっと
