effect,group,term,estimate,std.error,statistic,p.value,Repeat
fixed,NA,categorythe Others,-0.06775029998618254,0.07927636283061185,-0.8546090860770592,0.3927675958136386,825
ran_pars,participant_name,sd__(Intercept),0.6527000368158011,NA,NA,NA,825
fixed,NA,(Intercept),-0.28674937996561245,0.13597243833620912,-2.108878707143489,0.034955052574723526,826
fixed,NA,categorythe Others,0.05124877908891116,0.08047796566431102,0.6368051014445322,0.5242518027518549,826
ran_pars,participant_name,sd__(Intercept),0.7029598577650529,NA,NA,NA,826
fixed,NA,(Intercept),-0.3164988923971469,0.14158353302325427,-2.2354216315901922,0.02538968128713413,827
fixed,NA,categorythe Others,0.05837877019562558,0.08074279547938798,0.7230214144682235,0.46966672787021074,827
ran_pars,participant_name,sd__(Intercept),0.7446717622033245,NA,NA,NA,827
fixed,NA,(Intercept),-0.11821605537568314,0.13914058090004247,-0.8496159395842156,0.39553864707874853,828
fixed,NA,categorythe Others,-0.12461284988247848,0.08015656337880323,-1.5546181701127093,0.12003703372509794,828
ran_pars,participant_name,sd__(Intercept),0.7287894363172283,NA,NA,NA,828
fixed,NA,(Intercept),-0.14730029838736258,0.13721888655947675,-1.0734695644357681,0.28306048724868543,829
fixed,NA,categorythe Others,-0.04936234202827646,0.08033241814221644,-0.6144759882727279,0.5389008354998126,829
ran_pars,participant_name,sd__(Intercept),0.713395614545728,NA,NA,NA,829
fixed,NA,(Intercept),-0.3758671665659308,0.1370220488530235,-2.7431144820283935,0.006085946366163884,830
fixed,NA,categorythe Others,0.13759152257920482,0.08077493371930776,1.7033938159248045,0.08849439422296321,830
ran_pars,participant_name,sd__(Intercept),0.7095909567112886,NA,NA,NA,830
fixed,NA,(Intercept),-0.3855044717343641,0.13408477765763044,-2.8750800685123554,0.004039250521860889,831
fixed,NA,categorythe Others,0.15798631560412163,0.08064409225208408,1.9590562828864728,0.050106195794906196,831
ran_pars,participant_name,sd__(Intercept),0.6873536938098155,NA,NA,NA,831
fixed,NA,(Intercept),-0.28837062739929165,0.13639796522351708,-2.1141856986409953,0.03449940986787696,832
fixed,NA,categorythe Others,0.041591809908766944,0.08045670739653474,0.516946457972481,0.6051935354257855,832
ran_pars,participant_name,sd__(Intercept),0.7063316086087248,NA,NA,NA,832
fixed,NA,(Intercept),-0.18730382596770936,0.1400974927174531,-1.3369534481638543,0.18123783267653737,833
fixed,NA,categorythe Others,-0.06010049611961208,0.08037910193734682,-0.7477129586053185,0.45463331311047034,833
ran_pars,participant_name,sd__(Intercept),0.735082779005118,NA,NA,NA,833
fixed,NA,(Intercept),-0.18783080972693147,0.1350160193687007,-1.3911742518049253,0.16417259309881108,834
fixed,NA,categorythe Others,-0.04234429292065707,0.08019396511518195,-0.5280234349285299,0.5974830705795526,834
ran_pars,participant_name,sd__(Intercept),0.6969661353944114,NA,NA,NA,834
fixed,NA,(Intercept),-0.33974080172985527,0.14044422033127466,-2.4190443788180613,0.015561341572054263,835
fixed,NA,categorythe Others,0.11267783476501358,0.08090457991907954,1.3927250456984455,0.16370295185268244,835
ran_pars,participant_name,sd__(Intercept),0.7352617115286735,NA,NA,NA,835
fixed,NA,(Intercept),-0.09912105104953221,0.1473212409221691,-0.6728225368526362,0.5010601981878263,836
fixed,NA,categorythe Others,-0.14482424701294538,0.08095003474690751,-1.7890572556978181,0.07360559510269984,836
ran_pars,participant_name,sd__(Intercept),0.7873374736886501,NA,NA,NA,836
fixed,NA,(Intercept),-0.09724838318232723,0.1365886668843685,-0.7119798838409818,0.4764772328282831,837
fixed,NA,categorythe Others,-0.167754104894149,0.07998238032545403,-2.097388252406912,0.03595922016493823,837
ran_pars,participant_name,sd__(Intercept),0.7099739057875105,NA,NA,NA,837
fixed,NA,(Intercept),-0.3708127000695552,0.14329454136568157,-2.5877657064637023,0.009660066101924084,838
fixed,NA,categorythe Others,0.16062533365921083,0.08125409083160262,1.976827652802164,0.04806111481756313,838
ran_pars,participant_name,sd__(Intercept),0.7554796989264367,NA,NA,NA,838
fixed,NA,(Intercept),-0.1916500702358021,0.13762444409758354,-1.3925583604894443,0.163753382055075,839
fixed,NA,categorythe Others,-0.06009642880242134,0.08034947906377743,-0.7479380016231315,0.4544975544510455,839
ran_pars,participant_name,sd__(Intercept),0.7163806809966968,NA,NA,NA,839
fixed,NA,(Intercept),-0.15444694036849316,0.14210775976141365,-1.0868297454537028,0.2771120593496202,840
fixed,NA,categorythe Others,-0.07330046696925008,0.08069448305455873,-0.9083702403755477,0.3636826433182475,840
ran_pars,participant_name,sd__(Intercept),0.7491574304730246,NA,NA,NA,840
fixed,NA,(Intercept),-0.17389357204589106,0.13850981643528337,-1.255460273656057,0.20931172076486007,841
fixed,NA,categorythe Others,-0.047654737055138494,0.08045000505149157,-0.5923521946908189,0.5536147712951294,841
ran_pars,participant_name,sd__(Intercept),0.7227472931731744,NA,NA,NA,841
fixed,NA,(Intercept),-0.18351469098014728,0.14050218022903674,-1.3061341160755982,0.19150695296535467,842
fixed,NA,categorythe Others,-0.04927897479757866,0.08052011395590562,-0.6120082595084848,0.5405322929177282,842
ran_pars,participant_name,sd__(Intercept),0.7375837657917508,NA,NA,NA,842
fixed,NA,(Intercept),-0.43713451584394564,0.13824601205203244,-3.1620045262457106,0.001566871288654419,843
fixed,NA,categorythe Others,0.26142922264164525,0.08114638046755256,3.221699121209493,0.001274328793450364,843
ran_pars,participant_name,sd__(Intercept),0.7173917217873751,NA,NA,NA,843
fixed,NA,(Intercept),-0.1307982195444216,0.14045663592707655,-0.9312355993798009,0.3517317067944696,844
fixed,NA,categorythe Others,-0.09817916083686191,0.0805252655004098,-1.219234239424672,0.22275529986330259,844
ran_pars,participant_name,sd__(Intercept),0.7373501782645837,NA,NA,NA,844
fixed,NA,(Intercept),-0.08723268418512263,0.1369478079264614,-0.6369775866143478,0.5241394431324149,845
fixed,NA,categorythe Others,-0.15540063385776387,0.07997046519055515,-1.943225333096066,0.05198893850753645,845
ran_pars,participant_name,sd__(Intercept),0.7128408287899526,NA,NA,NA,845
fixed,NA,(Intercept),-0.28329178522955256,0.14396471896643662,-1.9677861858334758,0.04909264430044079,846
fixed,NA,categorythe Others,0.04334946536549962,0.08092531002572895,0.5356725275654468,0.5921848936133426,846
ran_pars,participant_name,sd__(Intercept),0.7619531450644923,NA,NA,NA,846
fixed,NA,(Intercept),-0.09138330036478684,0.1406882776694658,-0.6495445240966239,0.5159864774125659,847
fixed,NA,categorythe Others,-0.127743433552447,0.08056453517126762,-1.5856038054571333,0.11282921245716808,847
ran_pars,participant_name,sd__(Intercept),0.7389549559639368,NA,NA,NA,847
fixed,NA,(Intercept),-0.5044821988011996,0.13856505189962431,-3.6407607249095064,2.718336772664128e-4,848
fixed,NA,categorythe Others,0.28383156068782456,0.0817964659636446,3.469973394864967,5.205099206350197e-4,848
ran_pars,participant_name,sd__(Intercept),0.7169938584383317,NA,NA,NA,848
fixed,NA,(Intercept),-0.08827345978195607,0.13686003323258253,-0.6449907814353842,0.5189331597199804,849
fixed,NA,categorythe Others,-0.15775508234734126,0.0802329540223788,-1.966213063815895,0.04927400405469768,849
ran_pars,participant_name,sd__(Intercept),0.7111186838760502,NA,NA,NA,849
fixed,NA,(Intercept),-0.1975560757458979,0.13945160952281413,-1.4166640056856277,0.15658118544910038,850
fixed,NA,categorythe Others,-0.022402081531068485,0.08053142596178203,-0.2781781306306421,0.7808756217979721,850
ran_pars,participant_name,sd__(Intercept),0.729540703204703,NA,NA,NA,850
fixed,NA,(Intercept),-0.2928558848691927,0.1376627160259826,-2.1273435053679948,0.03339155246845979,851
fixed,NA,categorythe Others,0.037418853226957524,0.08050497078586565,0.46480177387415683,0.6420734173508532,851
ran_pars,participant_name,sd__(Intercept),0.7157756372240878,NA,NA,NA,851
fixed,NA,(Intercept),-0.16350307631411365,0.14015793711958388,-1.166563090712526,0.2433868560901829,852
fixed,NA,categorythe Others,-0.08300356140290047,0.08032316341989268,-1.0333701745410087,0.30143069856002264,852
ran_pars,participant_name,sd__(Intercept),0.7357629409353594,NA,NA,NA,852
fixed,NA,(Intercept),-0.29668289783288515,0.1380593874659615,-2.148951283055868,0.03163826195424518,853
fixed,NA,categorythe Others,0.07249340956862116,0.0805029547004594,0.9005061968018357,0.3678509290530401,853
ran_pars,participant_name,sd__(Intercept),0.7188178207767663,NA,NA,NA,853
fixed,NA,(Intercept),-0.3349745635747433,0.1375181456549339,-2.435857188005393,0.014856548712697917,854
fixed,NA,categorythe Others,0.09188276438205642,0.08071005879099957,1.1384301505713037,0.25494091016597553,854
ran_pars,participant_name,sd__(Intercept),0.7137895904421911,NA,NA,NA,854
fixed,NA,(Intercept),-0.2763465211445614,0.13932000520958768,-1.983537975962865,0.04730736950546773,855
fixed,NA,categorythe Others,0.04213880670136867,0.08061539629498264,0.5227141295339798,0.6011732040720137,855
ran_pars,participant_name,sd__(Intercept),0.7280870333243955,NA,NA,NA,855
fixed,NA,(Intercept),-0.20545018070834153,0.1355623114878137,-1.5155405544026177,0.1296355682788331,856
fixed,NA,categorythe Others,-0.027938739569293138,0.08032760029842227,-0.34780996152628607,0.7279829080021282,856
ran_pars,participant_name,sd__(Intercept),0.7005817204012099,NA,NA,NA,856
fixed,NA,(Intercept),-0.3465440433495466,0.13638348874599404,-2.5409530621039016,0.011055075969995231,857
fixed,NA,categorythe Others,0.13019728111257484,0.08081039281965813,1.6111452570603362,0.10714806617850095,857
ran_pars,participant_name,sd__(Intercept),0.7046319369565489,NA,NA,NA,857
fixed,NA,(Intercept),-0.221900065815261,0.1341806929722173,-1.6537406455428456,0.09818022036698618,858
fixed,NA,categorythe Others,-6.868539027162707e-4,0.08018726561947845,-0.008565623199769336,0.993165705067275,858
ran_pars,participant_name,sd__(Intercept),0.6904578540029198,NA,NA,NA,858
fixed,NA,(Intercept),-0.1619956329865047,0.1390863958124736,-1.1647122785820048,0.24413547713240003,859
fixed,NA,categorythe Others,-0.06142489196161256,0.08027082301996945,-0.7652206574028964,0.44414016079656454,859
ran_pars,participant_name,sd__(Intercept),0.7278342427801012,NA,NA,NA,859
fixed,NA,(Intercept),-0.22725525837730431,0.13741546783425818,-1.653782226695216,0.09817176845910817,860
fixed,NA,categorythe Others,-0.0260069751567095,0.08042468329628806,-0.32337056349850535,0.7464146199160342,860
ran_pars,participant_name,sd__(Intercept),0.7144030793968472,NA,NA,NA,860
fixed,NA,(Intercept),-0.15431252224309144,0.13607359658629903,-1.1340372130549599,0.25677893867177515,861
fixed,NA,categorythe Others,-0.0924878250779588,0.08000114905209409,-1.1560812085053154,0.24764794158415815,861
ran_pars,participant_name,sd__(Intercept),0.7059194245198528,NA,NA,NA,861
fixed,NA,(Intercept),-0.14496115588516845,0.14143592813388536,-1.024924556283507,0.30539878681450217,862
fixed,NA,categorythe Others,-0.07539193092315552,0.08052164577654936,-0.9362939641394192,0.34912185499474663,862
ran_pars,participant_name,sd__(Intercept),0.7446969465647387,NA,NA,NA,862
fixed,NA,(Intercept),-0.2174066894095416,0.1415292585218729,-1.5361254038926664,0.12450762684004682,863
fixed,NA,categorythe Others,-0.022508657070614807,0.08060400520578061,-0.27924985877749625,0.7800530830653123,863
ran_pars,participant_name,sd__(Intercept),0.7450102660802163,NA,NA,NA,863
fixed,NA,(Intercept),-0.2706298156562855,0.13632619704553736,-1.9851636847603575,0.04712626322486096,864
fixed,NA,categorythe Others,0.06564492952041825,0.08033436457362017,0.8171463092890939,0.41384482105284226,864
ran_pars,participant_name,sd__(Intercept),0.7063401420387738,NA,NA,NA,864
fixed,NA,(Intercept),-0.08809690240539322,0.1381844520606631,-0.6375312207101173,0.5237788803685386,865
fixed,NA,categorythe Others,-0.15058493812496998,0.07996718418670132,-1.883084163291228,0.05968896305337088,865
ran_pars,participant_name,sd__(Intercept),0.7222279910543394,NA,NA,NA,865
fixed,NA,(Intercept),-0.1564508623125998,0.13921765638358083,-1.123786065479633,0.26110379431376324,866
fixed,NA,categorythe Others,-0.07738635961827525,0.08004477771659828,-0.9667883630368085,0.33364984300786105,866
ran_pars,participant_name,sd__(Intercept),0.7296377494120521,NA,NA,NA,866
fixed,NA,(Intercept),-0.18161034339980842,0.1405839550001913,-1.291828383968578,0.1964165833854023,867
fixed,NA,categorythe Others,-0.05267004091565812,0.08055002247317508,-0.6538799034252087,0.5131891823472181,867
ran_pars,participant_name,sd__(Intercept),0.7380817202481949,NA,NA,NA,867
fixed,NA,(Intercept),-0.23686030624190674,0.1425814118283338,-1.661228509415263,0.09666756182509863,868
fixed,NA,categorythe Others,0.003181836138340552,0.08100703109947735,0.039278518113239194,0.9686683334595277,868
ran_pars,participant_name,sd__(Intercept),0.7514271638246983,NA,NA,NA,868
fixed,NA,(Intercept),-0.1853377942679746,0.13830442122289213,-1.3400713630787207,0.18022214517979304,869
fixed,NA,categorythe Others,-0.024193701339235565,0.0801965867763155,-0.301679938158923,0.7628960631861977,869
ran_pars,participant_name,sd__(Intercept),0.7221360352245912,NA,NA,NA,869
fixed,NA,(Intercept),-0.10126534058278525,0.1402819254629357,-0.7218701928178257,0.47037428870653597,870
fixed,NA,categorythe Others,-0.11961745209440439,0.0802853776745081,-1.4899033368112917,0.13624965407912348,870
ran_pars,participant_name,sd__(Intercept),0.7369588328149727,NA,NA,NA,870
fixed,NA,(Intercept),-0.1776512061507895,0.13755267980375657,-1.2915139596279812,0.1965255176822032,871
fixed,NA,categorythe Others,-0.0736004423358198,0.08009335563988296,-0.918933184254925,0.3581305214720787,871
ran_pars,participant_name,sd__(Intercept),0.7167888571132364,NA,NA,NA,871
fixed,NA,(Intercept),-0.14002769687959765,0.1387609947109141,-1.0091286616337862,0.31291293386104246,872
fixed,NA,categorythe Others,-0.08054212923568677,0.08017256391794984,-1.0046096232885249,0.31508486161658994,872
ran_pars,participant_name,sd__(Intercept),0.7257745450914843,NA,NA,NA,872
fixed,NA,(Intercept),-0.36979962307263736,0.14149059677728743,-2.6135985817822127,0.008959423241543718,873
fixed,NA,categorythe Others,0.14579137134235953,0.0811965556159106,1.7955364022090545,0.0725682783372256,873
ran_pars,participant_name,sd__(Intercept),0.7421013548413768,NA,NA,NA,873
fixed,NA,(Intercept),-0.22061895061011086,0.13271355576617136,-1.662369373923041,0.09643873569092419,874
fixed,NA,categorythe Others,-0.008416375925158728,0.0799232940820641,-0.10530566866421838,0.9161332650442324,874
ran_pars,participant_name,sd__(Intercept),0.6801516812835188,NA,NA,NA,874
fixed,NA,(Intercept),-0.2690543516438434,0.1340175486031744,-2.007605380400686,0.0446852423689664,875
fixed,NA,categorythe Others,0.03942490598815837,0.08008346900121706,0.4922976799064388,0.6225089200398232,875
ran_pars,participant_name,sd__(Intercept),0.6894980633292784,NA,NA,NA,875
fixed,NA,(Intercept),-0.050727064177184915,0.13820026557745632,-0.3670547517779856,0.7135781779247046,876
fixed,NA,categorythe Others,-0.21048795439539503,0.08020242957793713,-2.624458579410643,0.008678684788827015,876
ran_pars,participant_name,sd__(Intercept),0.7214906951975877,NA,NA,NA,876
fixed,NA,(Intercept),-0.3107154053676561,0.13546904632666462,-2.2936265795981865,0.021811957305078435,877
fixed,NA,categorythe Others,0.0747358579552854,0.08102095533296245,0.922426274142931,0.35630627011555394,877
ran_pars,participant_name,sd__(Intercept),0.6963167614620223,NA,NA,NA,877
fixed,NA,(Intercept),-0.16654635747413904,0.1390761443580122,-1.1975192312307175,0.2311042363533248,878
fixed,NA,categorythe Others,-0.06484987803537218,0.08038207370552845,-0.806770403472584,0.41979877365924406,878
ran_pars,participant_name,sd__(Intercept),0.7273204902361887,NA,NA,NA,878
fixed,NA,(Intercept),-0.25758132923659394,0.13294575471952003,-1.9374919475993921,0.052685236751639296,879
fixed,NA,categorythe Others,0.04815626322709178,0.08013735350672395,0.600921556799991,0.5478922345562962,879
ran_pars,participant_name,sd__(Intercept),0.6809654182272402,NA,NA,NA,879
fixed,NA,(Intercept),-0.27956975463735245,0.13903145705770512,-2.0108381265206536,0.04434255752948623,880
fixed,NA,categorythe Others,0.07539410564031224,0.0806750684321744,0.934540337002602,0.350025238875416,880
ran_pars,participant_name,sd__(Intercept),0.7256364512132416,NA,NA,NA,880
fixed,NA,(Intercept),-0.22127561850437663,0.13221219912128276,-1.6736399513436195,0.09420138180904208,881
fixed,NA,categorythe Others,-0.009884504657412974,0.07983915931697722,-0.12380521966882867,0.9014694989159104,881
ran_pars,participant_name,sd__(Intercept),0.676585687392675,NA,NA,NA,881
fixed,NA,(Intercept),-0.2709575541196738,0.1353540930033699,-2.0018423389156603,0.04530169075508459,882
fixed,NA,categorythe Others,0.02292929329252405,0.08026680092381644,0.2856634751681073,0.7751358820113763,882
ran_pars,participant_name,sd__(Intercept),0.6990834041508693,NA,NA,NA,882
fixed,NA,(Intercept),-0.1724851823434409,0.13430603495193114,-1.2842697828520833,0.1990475758322078,883
fixed,NA,categorythe Others,-0.05785755804226102,0.07989616741056212,-0.7241593673066771,0.46896790083462414,883
ran_pars,participant_name,sd__(Intercept),0.6927286520493854,NA,NA,NA,883
fixed,NA,(Intercept),-0.2402308234611691,0.1420743853516475,-1.690880610650366,0.09085960717901628,884
fixed,NA,categorythe Others,0.039658333917790056,0.08067814114281704,0.49156231608740936,0.6230287888218278,884
ran_pars,participant_name,sd__(Intercept),0.7487809444996888,NA,NA,NA,884
fixed,NA,(Intercept),-0.3152747110020947,0.14083625227320679,-2.238590603721097,0.025182566181829735,885
fixed,NA,categorythe Others,0.09927148241165365,0.08106221335105315,1.2246332576898966,0.22071343132729682,885
ran_pars,participant_name,sd__(Intercept),0.7377955467944604,NA,NA,NA,885
fixed,NA,(Intercept),-0.23616907735769888,0.1397822085246257,-1.6895503358432953,0.09111401420094252,886
fixed,NA,categorythe Others,-0.017824371999389105,0.08073259136522368,-0.22078285482939572,0.8252615140395908,886
ran_pars,participant_name,sd__(Intercept),0.731233410112816,NA,NA,NA,886
fixed,NA,(Intercept),-0.26661517763740417,0.13548008853317764,-1.9679288707588416,0.04907622239889154,887
fixed,NA,categorythe Others,0.05630004787256275,0.08056895288837933,0.6987809305472934,0.4846889476482132,887
ran_pars,participant_name,sd__(Intercept),0.6988694574353471,NA,NA,NA,887
fixed,NA,(Intercept),-0.43609827651280897,0.14312724709367097,-3.046927020313612,0.002311938339527608,888
fixed,NA,categorythe Others,0.1813489627668572,0.08161979466706835,2.2218747732285973,0.02629176968643366,888
ran_pars,participant_name,sd__(Intercept),0.7526816051589404,NA,NA,NA,888
fixed,NA,(Intercept),-0.2545043152405738,0.13795408553454633,-1.844847974269244,0.06505965648860666,889
fixed,NA,categorythe Others,0.0017592657334405252,0.08035824927959974,0.021892783245181322,0.9825334815329392,889
ran_pars,participant_name,sd__(Intercept),0.718672729009828,NA,NA,NA,889
fixed,NA,(Intercept),-0.14390452056639524,0.13980318637440808,-1.0293364858008553,0.30332158384121305,890
fixed,NA,categorythe Others,-0.08928214145344832,0.08042801197728004,-1.1100876331329619,0.26696126577464085,890
ran_pars,participant_name,sd__(Intercept),0.7327508237167976,NA,NA,NA,890
fixed,NA,(Intercept),-0.07659338501524063,0.1352879756252097,-0.566150721535138,0.5712913256902308,891
fixed,NA,categorythe Others,-0.1258981727585376,0.07987802645901226,-1.5761302368072352,0.11499579195946313,891
ran_pars,participant_name,sd__(Intercept),0.7004129394750562,NA,NA,NA,891
fixed,NA,(Intercept),-0.1270600637273847,0.13477987755650653,-0.9427228012884543,0.34582270743830673,892
fixed,NA,categorythe Others,-0.12152331543529107,0.08001299862259624,-1.5187946649580013,0.12881418922040164,892
ran_pars,participant_name,sd__(Intercept),0.6959394207731362,NA,NA,NA,892
fixed,NA,(Intercept),-0.2674538937505643,0.13915889832853226,-1.9219316692141937,0.054614356294584374,893
fixed,NA,categorythe Others,0.027672523100812297,0.08049994230853823,0.34375829730100577,0.7310280649102612,893
ran_pars,participant_name,sd__(Intercept),0.727310664844275,NA,NA,NA,893
fixed,NA,(Intercept),-0.2178991268843557,0.13873281062483098,-1.5706387400570345,0.11626658605562538,894
fixed,NA,categorythe Others,-0.004388592343392474,0.08054439427678113,-0.05448662669572763,0.9565474631131068,894
ran_pars,participant_name,sd__(Intercept),0.7239756748326871,NA,NA,NA,894
fixed,NA,(Intercept),-0.42063006920648294,0.13796595152818406,-3.048796203319451,0.0022976028769083404,895
fixed,NA,categorythe Others,0.20782802054970878,0.08127575875802778,2.5570726588778987,0.010555716665556705,895
ran_pars,participant_name,sd__(Intercept),0.714716226410124,NA,NA,NA,895
fixed,NA,(Intercept),-0.2676599025630124,0.13868044851383246,-1.930047857728951,0.05360090822326677,896
fixed,NA,categorythe Others,0.024984544444989633,0.08052544325293959,0.31026894650564457,0.7563564437850727,896
ran_pars,participant_name,sd__(Intercept),0.7235610309178526,NA,NA,NA,896
fixed,NA,(Intercept),-0.0937454282601935,0.14210204584840538,-0.6597049866558657,0.5094431659796075,897
fixed,NA,categorythe Others,-0.11718723380718009,0.08116291487099045,-1.4438519611259746,0.14878062205290707,897
ran_pars,participant_name,sd__(Intercept),0.7470629853852204,NA,NA,NA,897
fixed,NA,(Intercept),-0.33701905718748576,0.13922451838920882,-2.420687541869118,0.01549118623294407,898
fixed,NA,categorythe Others,0.12500412468209832,0.0807660586204817,1.5477309010396374,0.12168709900728614,898
ran_pars,participant_name,sd__(Intercept),0.7265932299210398,NA,NA,NA,898
fixed,NA,(Intercept),-0.272114585373437,0.13525659878236773,-2.0118396279598767,0.04423684511594351,899
fixed,NA,categorythe Others,0.05107244147669379,0.08050522792630417,0.634399066895958,0.52582041839697,899
ran_pars,participant_name,sd__(Intercept),0.69737469772994,NA,NA,NA,899
fixed,NA,(Intercept),-0.40885543720569784,0.14083820064530841,-2.903015199941193,0.003695886986971741,900
fixed,NA,categorythe Others,0.18025358346521397,0.08137578198788986,2.2150765136983734,0.026754813192743542,900
ran_pars,participant_name,sd__(Intercept),0.736296992610184,NA,NA,NA,900
fixed,NA,(Intercept),-0.229046845784276,0.13908980473669194,-1.6467551034231438,0.09960839297322092,901
fixed,NA,categorythe Others,-0.0015628082848063683,0.08043941045592005,-0.019428390585517416,0.9844993622679206,901
ran_pars,participant_name,sd__(Intercept),0.7271409899420814,NA,NA,NA,901
fixed,NA,(Intercept),-0.3148071361677871,0.13174888177565908,-2.3894482588765964,0.016873700455587688,902
fixed,NA,categorythe Others,0.073965594008506,0.0799955005919223,0.9246219282484847,0.3551626025797431,902
ran_pars,participant_name,sd__(Intercept),0.6720873614039068,NA,NA,NA,902
fixed,NA,(Intercept),-0.13434952862455235,0.13644679239436563,-0.9846294388236576,0.3248061238413426,903
fixed,NA,categorythe Others,-0.091964801694468,0.08014874556748362,-1.1474265884428034,0.2512053575704106,903
ran_pars,participant_name,sd__(Intercept),0.708206330509257,NA,NA,NA,903
fixed,NA,(Intercept),-0.21285527409163132,0.13358864148691357,-1.593363565363323,0.11107865431094117,904
fixed,NA,categorythe Others,-0.0356842326807343,0.07985029478761445,-0.4468891790023707,0.6549550773795656,904
ran_pars,participant_name,sd__(Intercept),0.6872326917581664,NA,NA,NA,904
fixed,NA,(Intercept),-0.09355653013717047,0.14125772452814908,-0.6623108962690888,0.5077719950558385,905
fixed,NA,categorythe Others,-0.12939352207946242,0.08047944275505287,-1.6077835239650502,0.1078825981377368,905
ran_pars,participant_name,sd__(Intercept),0.7435758906811815,NA,NA,NA,905
fixed,NA,(Intercept),-0.25546470427358603,0.13621522607547898,-1.8754489614254215,0.06073098475328777,906
fixed,NA,categorythe Others,0.005812633837816293,0.08050356856797196,0.07220343074491765,0.9424400149626746,906
ran_pars,participant_name,sd__(Intercept),0.7048299930772874,NA,NA,NA,906
fixed,NA,(Intercept),-0.28367621369779183,0.14105071129051486,-2.011164715883769,0.044308061338411434,907
fixed,NA,categorythe Others,0.05736508020094977,0.0808212079022707,0.7097775656893898,0.47784208316282867,907
ran_pars,participant_name,sd__(Intercept),0.7404412035540314,NA,NA,NA,907
fixed,NA,(Intercept),-0.1286600399369266,0.14157732217890961,-0.9087616431559596,0.3634759575174333,908
fixed,NA,categorythe Others,-0.10424796357454552,0.08012489826695507,-1.3010682800147684,0.19323508407958123,908
ran_pars,participant_name,sd__(Intercept),0.7472453677279369,NA,NA,NA,908
fixed,NA,(Intercept),-0.2917737909919983,0.13633035362930412,-2.1401968323603153,0.032338863065727336,909
fixed,NA,categorythe Others,0.05900907579634598,0.08048237701534823,0.7331925072875616,0.4634410246175687,909
ran_pars,participant_name,sd__(Intercept),0.7056951046397129,NA,NA,NA,909
fixed,NA,(Intercept),-0.13452875283551574,0.13634130139469175,-0.9867057997786827,0.3237868859985965,910
fixed,NA,categorythe Others,-0.0895912092467804,0.08018124198484855,-1.1173587117010486,0.26384098133639394,910
ran_pars,participant_name,sd__(Intercept),0.7072362126498697,NA,NA,NA,910
fixed,NA,(Intercept),-0.1867391749926035,0.1335741292176099,-1.3980190332244709,0.1621073517002266,911
fixed,NA,categorythe Others,-0.03550178020699524,0.07987766720381499,-0.4444518906193051,0.6567159041226046,911
ran_pars,participant_name,sd__(Intercept),0.6870819195083846,NA,NA,NA,911
fixed,NA,(Intercept),-0.32534058791846787,0.13553330693904753,-2.4004475008108606,0.016375039468263106,912
fixed,NA,categorythe Others,0.09142259904426185,0.08058827984742026,1.1344403828615583,0.2566098678563358,912
ran_pars,participant_name,sd__(Intercept),0.6990120337190755,NA,NA,NA,912
fixed,NA,(Intercept),-0.20801372140049854,0.13246041043450657,-1.5703840922593877,0.11632578105107069,913
fixed,NA,categorythe Others,-0.012588340303523744,0.07981921078379946,-0.15771065862353456,0.8746848012433224,913
ran_pars,participant_name,sd__(Intercept),0.67867225353795535,NA,NA,NA,913
fixed,NA,(Intercept),-0.32402848968025144,0.13959146906896877,-2.3212628382050826,0.020272662584679805,914
fixed,NA,categorythe Others,0.07562716105368295,0.08079772605706667,0.9360060578965823,0.34927006868815974,914
ran_pars,participant_name,sd__(Intercept),0.7293017514267062,NA,NA,NA,914
fixed,NA,(Intercept),-0.2097772400179263,0.14195776124232115,-1.4777440710679965,0.13947629343954124,915
fixed,NA,categorythe Others,0.029877254815836855,0.08075461423959714,0.3699758223993456,0.7114005051284613,915
ran_pars,participant_name,sd__(Intercept),0.7475476394255829,NA,NA,NA,915
fixed,NA,(Intercept),-0.21631750852538356,0.14037170714361913,-1.5410335382190776,0.12330862366914912,916
fixed,NA,categorythe Others,-0.027922355200501073,0.08069616803893152,-0.34601835352367727,0.7293289216293954,916
ran_pars,participant_name,sd__(Intercept),0.7359102215259877,NA,NA,NA,916
fixed,NA,(Intercept),-0.3932946210634183,0.13565062546009435,-2.8993203660466538,0.0037397256651836254,917
fixed,NA,categorythe Others,0.1793982769047912,0.08090992098402014,2.21725932645791,0.02660537559793253,917
ran_pars,participant_name,sd__(Intercept),0.6984116251939395,NA,NA,NA,917
fixed,NA,(Intercept),-0.19169573886414887,0.1367487900055939,-1.4018093970433472,0.16097217158981425,918
fixed,NA,categorythe Others,-0.05128148682271155,0.08004970039694034,-0.6406205965596797,0.5217692144799486,918
ran_pars,participant_name,sd__(Intercept),0.7107546162394839,NA,NA,NA,918
fixed,NA,(Intercept),-0.32022808457901075,0.13927640921233295,-2.299227029114522,0.02149205094034472,919
fixed,NA,categorythe Others,0.10583085964488317,0.08094929856441571,1.3073721640795672,0.1910863463313305,919
ran_pars,participant_name,sd__(Intercept),0.7263663840133622,NA,NA,NA,919
fixed,NA,(Intercept),-0.13758074185869829,0.13664142970496498,-1.0068742851693038,0.31399519076638355,920
fixed,NA,categorythe Others,-0.08349911372485487,0.08004644318836394,-1.0431333410825783,0.2968865408449434,920
ran_pars,participant_name,sd__(Intercept),0.7101132532837681,NA,NA,NA,920
fixed,NA,(Intercept),-0.1864891473306225,0.13601793758683015,-1.3710628953741701,0.17035535038908656,921
