time,participant,order,category,comment_timestamp,participant_name,id,N_window,Prop_NA,Prop_FaceLooking,w_size_set
00:08:31,participant01,1,the Others,511000000,participant_test_01,233,6,0.5,0,3
00:08:33,participant01,1,the Others,513000000,participant_test_01,234,6,0.6666666666666666,0,3
00:08:35,participant01,1,the Others,515000000,participant_test_01,235,6,0.8333333333333334,0,3
00:08:39,participant01,1,the Others,519000000,participant_test_01,236,6,1,NA,3
00:08:40,participant01,1,the Others,520000000,participant_test_01,237,6,1,NA,3
00:08:41,participant01,1,the Others,521000000,participant_test_01,238,6,1,NA,3
00:08:44,participant01,1,the Others,524000000,participant_test_01,239,6,1,NA,3
00:08:46,participant01,1,the Others,526000000,participant_test_01,240,6,1,NA,3
00:08:50,participant01,1,the Others,530000000,participant_test_01,241,5,0.6,0,3
00:08:57,participant01,1,the Others,537000000,participant_test_01,242,6,0.16666666666666666,0.3333333333333333,3
00:08:59,participant01,1,the Others,539000000,participant_test_01,243,6,0.16666666666666666,0.16666666666666666,3
00:09:00,participant01,1,Appropriate,540000000,participant_test_01,244,6,0.3333333333333333,0.16666666666666666,3
00:09:01,participant01,1,Appropriate,541000000,participant_test_01,245,6,0.5,0.16666666666666666,3
00:09:04,participant01,1,the Others,544000000,participant_test_01,246,6,1,NA,3
00:09:06,participant01,1,the Others,546000000,participant_test_01,247,6,1,NA,3
00:09:10,participant01,1,the Others,550000000,participant_test_01,248,6,1,NA,3
00:09:12,participant01,1,Appropriate,552000000,participant_test_01,249,6,0.8333333333333334,0,3
00:09:12,participant01,1,Appropriate,552000000,participant_test_01,250,6,0.8333333333333334,0,3
00:09:26,participant01,1,the Others,566000000,participant_test_01,251,6,0.8333333333333334,0,3
00:09:27,participant01,1,the Others,567000000,participant_test_01,252,6,0.8333333333333334,0,3
00:09:28,participant01,1,the Others,568000000,participant_test_01,253,6,0.8333333333333334,0,3
00:09:29,participant01,1,the Others,569000000,participant_test_01,254,6,0.8333333333333334,0,3
00:09:30,participant01,1,the Others,570000000,participant_test_01,255,6,0.8333333333333334,0,3
00:09:33,participant01,1,the Others,573000000,participant_test_01,256,6,0.5,0.3333333333333333,3
00:09:36,participant01,1,the Others,576000000,participant_test_01,257,6,0.3333333333333333,0.5,3
00:09:38,participant01,1,the Others,578000000,participant_test_01,258,6,0.6666666666666666,0.3333333333333333,3
00:09:41,participant01,1,the Others,581000000,participant_test_01,259,6,1,NA,3
00:09:42,participant01,1,the Others,582000000,participant_test_01,260,6,1,NA,3
00:09:43,participant01,1,the Others,583000000,participant_test_01,261,6,1,NA,3
00:09:45,participant01,1,the Others,585000000,participant_test_01,262,6,1,NA,3
00:09:50,participant01,1,the Others,590000000,participant_test_01,263,6,1,NA,3
00:09:54,participant01,1,the Others,594000000,participant_test_01,264,6,0.6666666666666666,0,3
00:09:57,participant01,1,the Others,597000000,participant_test_01,265,6,0.6666666666666666,0,3
00:00:00,participant01,2,the Others,600000000,participant_test_01,266,6,1,NA,3
00:00:03,participant01,2,the Others,603000000,participant_test_01,267,6,1,NA,3
00:00:06,participant01,2,the Others,606000000,participant_test_01,268,6,1,NA,3
00:00:10,participant01,2,the Others,610000000,participant_test_01,269,6,0.8333333333333334,0.16666666666666666,3
00:00:11,participant01,2,the Others,611000000,participant_test_01,270,6,0.8333333333333334,0.16666666666666666,3
00:00:14,participant01,2,the Others,614000000,participant_test_01,271,6,0.8333333333333334,0.16666666666666666,3
00:00:16,participant01,2,the Others,616000000,participant_test_01,272,6,0.8333333333333334,0,3
00:00:19,participant01,2,the Others,619000000,participant_test_01,273,6,0.8333333333333334,0,3
00:00:23,participant01,2,the Others,623000000,participant_test_01,274,6,0.8333333333333334,0.16666666666666666,3
00:00:24,participant01,2,the Others,624000000,participant_test_01,275,6,0.8333333333333334,0.16666666666666666,3
